Timestamp,Temperature,GasLevel,Pressure,Humidity,WorkerCount,Maintenance,Permit,MachineStatus,Zone,Risk
2026-04-24 12:02:56,29.2,283.6,2.95,41.0,18,Yes,No,Warning,Zone C,Safe
2026-06-13 19:05:57,35.1,264.2,2.71,48.6,25,Yes,Yes,Warning,Zone B,Warning
2026-02-06 01:08:52,34.4,111.1,2.41,71.2,17,No,Yes,Fault,Zone D,Warning
2026-02-12 06:23:16,32.4,271.4,2.62,41.8,21,No,Yes,Normal,Zone D,Safe
2026-03-12 20:43:17,41.6,272.5,2.0,52.0,18,Yes,No,Fault,Zone A,Warning
2026-02-02 01:53:32,25.9,247.2,2.3,57.4,24,No,Yes,Normal,Zone D,Safe
2026-06-25 11:59:07,45.5,346.8,3.09,44.3,13,No,Yes,Normal,Zone A,Warning
2026-06-26 12:13:44,39.1,249.9,2.51,39.5,17,Yes,Yes,Normal,Zone A,Safe
2026-05-14 06:37:35,50.9,67.4,2.86,55.8,15,Yes,Yes,Warning,Zone B,Warning
2026-02-18 14:25:52,47.7,120.6,3.05,49.6,22,No,No,Warning,Zone B,Safe
2026-03-11 17:01:09,31.2,315.1,2.65,67.5,11,No,Yes,Fault,Zone C,Warning
2026-05-17 07:07:49,27.7,40.9,3.2,50.0,11,No,Yes,Normal,Zone B,Safe
2026-01-14 12:55:22,21.8,231.5,3.61,38.7,1,No,Yes,Warning,Zone B,Safe
2026-04-04 01:53:41,26.7,116.4,2.98,60.4,22,No,Yes,Warning,Zone A,Safe
2026-05-11 19:09:56,15.6,114.9,3.1,86.8,19,Yes,Yes,Normal,Zone D,Safe
2026-03-09 07:51:50,24.7,88.4,3.3,52.7,12,Yes,Yes,Normal,Zone C,Safe
2026-03-08 04:42:51,39.8,225.8,2.96,76.0,19,No,No,Fault,Zone A,Safe
2026-02-25 16:05:21,40.6,281.5,2.44,57.7,8,No,No,Normal,Zone B,Safe
2026-05-02 20:24:39,34.1,175.4,2.74,65.2,30,No,Yes,Warning,Zone C,Safe
2026-04-11 13:27:12,43.9,77.5,2.65,84.0,5,No,Yes,Warning,Zone C,Safe
2026-06-12 08:58:03,45.0,133.7,3.27,47.9,8,No,No,Fault,Zone A,Safe
2026-05-16 08:11:49,42.5,127.0,2.55,65.6,23,No,No,Warning,Zone A,Safe
2026-01-31 21:16:25,42.7,171.2,2.23,89.9,8,No,No,Fault,Zone B,Safe
2026-02-28 20:56:38,30.9,127.8,2.26,77.5,4,No,No,Warning,Zone B,Safe
2026-05-16 16:34:41,38.9,112.6,2.59,55.4,17,No,No,Fault,Zone D,Safe
2026-06-05 08:42:56,33.1,143.0,3.3,77.6,14,Yes,Yes,Normal,Zone B,Safe
2026-06-22 10:44:41,32.0,332.9,2.58,64.1,14,Yes,No,Warning,Zone D,Warning
2026-02-26 15:42:54,45.1,100.2,3.29,67.1,20,No,No,Fault,Zone A,Safe
2026-04-15 17:12:50,47.2,92.1,3.57,82.1,5,No,No,Fault,Zone D,Warning
2026-05-05 13:18:58,28.3,148.3,1.97,78.9,30,Yes,Yes,Fault,Zone A,Warning
2026-05-25 04:43:32,45.7,347.3,2.42,48.5,9,Yes,No,Normal,Zone B,Warning
2026-03-01 04:41:24,31.0,64.4,3.61,64.7,14,Yes,Yes,Warning,Zone D,Warning
2026-01-23 20:53:23,43.9,164.8,2.6,38.2,13,Yes,No,Fault,Zone D,Warning
2026-04-21 19:43:37,50.7,420.5,3.58,88.3,6,Yes,No,Warning,Zone B,Critical
2026-04-29 22:09:17,38.8,70.2,2.4,40.6,19,Yes,Yes,Warning,Zone D,Safe
2026-04-10 13:20:39,52.2,342.6,3.17,74.0,28,No,No,Fault,Zone D,Critical
2026-01-06 04:53:31,27.3,174.6,2.66,83.4,15,Yes,No,Warning,Zone A,Safe
2026-04-04 04:25:50,17.8,205.8,2.38,36.0,10,Yes,Yes,Warning,Zone B,Safe
2026-01-09 01:14:09,28.5,175.1,2.79,76.9,2,No,Yes,Normal,Zone C,Safe
2026-06-14 21:21:46,34.7,172.6,1.86,46.9,7,Yes,Yes,Normal,Zone B,Safe
2026-05-04 02:58:45,47.2,257.7,2.47,88.4,13,Yes,Yes,Normal,Zone A,Safe
2026-02-22 07:40:26,32.4,170.2,3.53,71.8,10,No,Yes,Fault,Zone D,Warning
2026-03-09 01:13:40,37.2,168.6,3.54,48.5,30,No,Yes,Fault,Zone A,Warning
2026-02-22 00:41:02,44.3,534.8,2.2,69.3,26,No,Yes,Normal,Zone C,Warning
2026-03-06 09:34:36,38.4,377.7,2.4,44.4,24,Yes,Yes,Warning,Zone A,Warning
2026-05-19 22:52:44,23.7,151.3,2.78,43.5,1,Yes,No,Warning,Zone B,Safe
2026-04-15 01:53:12,43.6,188.5,2.68,42.9,29,No,Yes,Normal,Zone D,Safe
2026-06-23 00:22:23,35.2,204.6,3.28,46.5,21,No,No,Warning,Zone B,Safe
2026-01-16 19:10:59,24.7,130.0,3.26,89.3,24,Yes,No,Normal,Zone C,Safe
2026-06-22 03:47:09,43.8,210.1,2.7,74.2,20,Yes,Yes,Fault,Zone B,Warning
2026-05-30 20:48:13,30.3,81.4,3.08,51.4,8,No,Yes,Normal,Zone D,Safe
2026-02-08 05:14:11,40.6,49.6,2.15,42.4,14,No,Yes,Fault,Zone C,Warning
2026-05-08 10:12:00,26.5,63.9,2.61,87.8,18,No,Yes,Fault,Zone A,Warning
2026-05-11 00:10:30,19.5,77.8,3.12,71.1,21,No,No,Fault,Zone B,Warning
2026-04-17 15:42:10,24.8,119.0,2.78,85.1,29,Yes,Yes,Warning,Zone C,Warning
2026-05-24 07:53:32,34.6,210.8,2.33,49.3,8,Yes,No,Fault,Zone D,Warning
2026-03-20 07:51:26,52.3,172.5,2.4,79.1,14,Yes,No,Fault,Zone C,Warning
2026-04-13 09:26:20,35.4,154.6,2.66,41.0,16,Yes,No,Normal,Zone C,Safe
2026-04-11 06:25:31,38.0,112.8,3.21,41.5,8,No,No,Warning,Zone A,Safe
2026-02-12 04:20:34,23.8,36.9,2.95,54.4,23,Yes,No,Normal,Zone A,Safe
2026-01-23 09:09:30,42.5,234.9,2.82,36.8,22,Yes,No,Fault,Zone C,Warning
2026-05-24 22:13:33,33.0,80.8,2.87,34.6,28,No,Yes,Normal,Zone A,Safe
2026-06-22 03:50:50,31.7,177.9,2.45,87.5,16,No,No,Normal,Zone B,Safe
2026-05-19 23:41:43,19.8,93.0,2.8,52.5,3,No,No,Normal,Zone B,Safe
2026-05-01 13:07:37,35.7,69.6,2.57,60.7,14,Yes,Yes,Normal,Zone B,Safe
2026-01-18 15:48:26,21.7,139.9,2.56,60.5,23,No,Yes,Fault,Zone B,Warning
2026-05-24 21:42:40,28.0,185.6,3.12,33.8,17,No,Yes,Normal,Zone D,Safe
2026-04-04 22:03:32,32.0,195.1,3.24,69.1,2,Yes,No,Fault,Zone B,Warning
2026-06-07 08:12:34,41.7,143.0,2.92,73.6,26,No,No,Warning,Zone D,Safe
2026-04-13 22:25:27,31.9,101.0,2.8,88.0,10,Yes,No,Warning,Zone D,Safe
2026-04-09 03:40:43,40.6,175.7,2.36,33.7,1,No,No,Normal,Zone B,Safe
2026-02-18 07:08:19,29.6,198.8,2.53,74.9,11,Yes,Yes,Fault,Zone D,Warning
2026-04-29 03:45:35,29.1,204.2,2.67,37.9,14,No,Yes,Fault,Zone A,Warning
2026-01-07 20:52:35,34.2,141.4,2.93,48.7,26,No,Yes,Fault,Zone C,Warning
2026-03-20 22:32:04,31.7,100.2,3.12,57.6,3,No,Yes,Fault,Zone B,Warning
2026-06-20 00:24:59,32.2,28.8,3.17,60.9,28,No,Yes,Warning,Zone C,Safe
2026-04-23 01:28:55,41.1,167.1,2.93,44.4,13,Yes,No,Normal,Zone A,Safe
2026-05-05 23:35:31,47.2,309.2,2.86,52.5,18,No,Yes,Warning,Zone C,Warning
2026-05-12 13:34:02,30.9,248.1,3.1,63.1,18,Yes,Yes,Warning,Zone D,Safe
2026-03-30 18:36:12,28.3,254.6,3.06,47.9,9,No,No,Fault,Zone C,Safe
2026-03-01 15:13:58,34.7,118.7,2.47,63.5,8,Yes,No,Normal,Zone D,Safe
2026-03-29 07:04:07,36.0,228.7,3.29,67.5,27,No,Yes,Normal,Zone C,Safe
2026-05-27 00:00:36,23.8,78.3,2.96,68.1,1,Yes,Yes,Fault,Zone C,Warning
2026-03-04 14:48:13,32.4,175.7,2.94,51.0,11,No,Yes,Fault,Zone C,Warning
2026-04-27 04:56:06,35.2,130.1,2.97,46.4,1,Yes,Yes,Normal,Zone A,Safe
2026-06-20 06:51:53,50.3,311.8,3.08,65.6,26,Yes,Yes,Fault,Zone D,Critical
2026-02-10 04:13:26,45.6,171.1,3.23,43.5,13,Yes,Yes,Normal,Zone C,Safe
2026-03-28 23:31:19,32.3,78.0,2.06,40.0,30,No,No,Fault,Zone A,Warning
2026-05-28 02:36:19,38.9,310.2,3.06,49.9,22,No,Yes,Normal,Zone D,Warning
2026-01-25 14:27:55,28.0,195.4,2.71,89.9,11,Yes,No,Normal,Zone D,Safe
2026-04-10 02:35:30,39.1,183.1,2.61,35.2,10,No,Yes,Normal,Zone B,Safe
2026-06-09 11:44:47,36.3,200.7,2.84,61.3,11,No,Yes,Normal,Zone A,Safe
2026-01-04 15:53:05,37.8,0.0,3.0,58.1,30,Yes,No,Warning,Zone C,Safe
2026-03-18 10:58:36,39.8,196.8,3.33,81.8,28,Yes,Yes,Warning,Zone D,Warning
2026-03-10 22:28:23,37.3,0.0,2.93,68.4,2,No,Yes,Fault,Zone B,Warning
2026-02-28 23:43:13,28.5,170.5,2.85,80.5,2,Yes,Yes,Fault,Zone C,Warning
2026-01-11 17:22:32,33.2,260.6,3.76,72.5,28,Yes,Yes,Normal,Zone B,Warning
2026-01-06 11:50:26,28.2,166.7,2.76,69.9,22,Yes,No,Warning,Zone A,Safe
2026-02-11 11:59:02,39.1,119.6,2.82,87.2,4,No,No,Fault,Zone C,Safe
2026-06-08 23:22:42,31.3,214.6,3.98,36.4,18,Yes,No,Normal,Zone D,Safe
2026-02-16 16:04:19,30.3,111.1,2.85,62.7,8,Yes,Yes,Normal,Zone D,Safe
2026-02-01 03:48:49,43.4,193.3,2.33,83.3,2,No,No,Fault,Zone B,Safe
2026-01-24 11:28:02,41.7,352.5,3.46,40.1,5,Yes,No,Normal,Zone D,Warning
2026-05-08 14:24:05,41.2,141.9,2.17,70.1,22,Yes,No,Warning,Zone C,Safe
2026-03-12 22:53:38,34.7,76.8,3.3,31.6,12,No,No,Warning,Zone A,Safe
2026-04-20 21:51:56,31.6,64.5,2.58,53.5,28,Yes,Yes,Normal,Zone D,Warning
2026-04-28 09:09:22,31.3,207.9,2.74,68.7,25,Yes,No,Warning,Zone A,Safe
2026-03-24 16:45:30,21.2,0.0,2.08,53.2,27,No,Yes,Fault,Zone C,Warning
2026-06-22 17:40:50,31.2,383.2,3.92,75.7,14,No,No,Warning,Zone B,Warning
2026-06-02 18:05:35,45.9,100.3,3.05,53.1,28,No,Yes,Normal,Zone C,Safe
2026-03-27 01:51:40,35.7,306.2,3.42,35.1,23,No,Yes,Warning,Zone B,Warning
2026-03-21 14:46:57,19.9,243.2,3.78,84.5,1,Yes,No,Normal,Zone C,Safe
2026-01-01 03:36:29,25.0,206.0,2.79,65.6,1,Yes,No,Warning,Zone D,Safe
2026-06-11 22:17:00,31.9,141.5,2.76,58.8,1,Yes,No,Fault,Zone D,Warning
2026-01-08 23:15:36,35.3,160.6,2.23,75.0,2,No,Yes,Warning,Zone B,Safe
2026-04-15 11:09:37,25.1,166.4,2.44,34.2,2,No,No,Normal,Zone D,Safe
2026-04-28 06:28:18,24.3,341.3,3.5,33.7,27,Yes,No,Normal,Zone B,Warning
2026-04-04 06:49:51,22.7,23.3,3.14,50.8,24,Yes,No,Warning,Zone A,Safe
2026-04-20 03:14:39,19.6,300.2,2.61,39.7,20,Yes,Yes,Normal,Zone A,Warning
2026-03-17 11:30:32,35.9,395.3,3.34,63.1,19,Yes,Yes,Normal,Zone B,Warning
2026-06-22 04:20:18,27.6,365.7,2.66,78.1,21,Yes,Yes,Warning,Zone B,Warning
2026-06-08 23:58:44,35.6,204.6,2.06,35.7,1,No,No,Normal,Zone B,Safe
2026-03-15 16:07:10,36.3,329.1,2.91,54.7,25,No,No,Fault,Zone D,Warning
2026-05-12 11:53:43,34.0,366.4,1.93,53.0,23,No,Yes,Normal,Zone B,Warning
2026-04-30 01:19:29,30.8,297.1,2.13,37.0,13,Yes,Yes,Fault,Zone D,Warning
2026-03-14 01:31:44,37.1,118.9,1.69,39.1,2,Yes,No,Warning,Zone D,Safe
2026-04-30 16:46:12,46.8,301.7,2.59,83.4,30,No,No,Warning,Zone C,Warning
2026-03-16 13:42:48,32.4,193.4,2.22,48.9,21,Yes,Yes,Warning,Zone C,Warning
2026-05-19 00:12:13,41.1,233.7,2.47,68.9,24,No,No,Warning,Zone B,Safe
2026-03-15 23:04:11,47.7,275.0,2.64,68.0,17,Yes,Yes,Fault,Zone A,Warning
2026-05-21 19:19:28,22.7,288.1,3.08,47.2,21,Yes,No,Warning,Zone C,Safe
2026-04-12 14:29:20,32.3,315.1,2.54,86.9,17,Yes,No,Warning,Zone C,Warning
2026-03-28 23:11:33,50.8,228.3,2.31,64.6,13,No,Yes,Normal,Zone C,Warning
2026-06-06 23:24:29,31.3,216.5,2.32,65.5,5,Yes,No,Fault,Zone D,Warning
2026-01-30 09:35:11,41.8,288.6,2.86,73.8,2,No,No,Warning,Zone A,Safe
2026-06-08 11:12:36,31.2,228.7,2.61,34.1,8,No,Yes,Warning,Zone B,Safe
2026-02-11 07:41:03,35.9,284.8,2.94,52.8,10,No,Yes,Warning,Zone A,Safe
2026-05-15 04:03:14,36.4,211.2,2.07,30.9,10,No,Yes,Warning,Zone D,Safe
2026-01-07 00:45:43,38.4,86.7,3.18,81.5,1,Yes,Yes,Warning,Zone A,Safe
2026-05-01 13:40:52,51.7,0.0,3.19,68.6,12,No,Yes,Normal,Zone C,Warning
2026-05-06 13:43:40,40.7,269.8,3.43,36.2,7,Yes,Yes,Warning,Zone B,Safe
2026-01-25 12:47:00,33.5,81.6,3.16,78.2,22,Yes,No,Warning,Zone A,Safe
2026-01-28 17:08:21,30.5,174.1,2.97,45.0,11,No,Yes,Warning,Zone D,Safe
2026-03-24 11:13:04,28.6,272.6,2.88,77.6,19,Yes,No,Normal,Zone B,Safe
2026-01-08 03:22:40,46.1,185.8,1.91,63.8,9,No,Yes,Normal,Zone B,Safe
2026-02-07 02:59:09,41.9,242.4,2.09,41.4,19,No,No,Warning,Zone C,Safe
2026-05-16 07:30:21,39.7,216.6,3.13,42.8,2,No,No,Fault,Zone C,Safe
2026-05-20 12:22:14,27.2,372.0,2.86,46.9,7,Yes,No,Fault,Zone D,Warning
2026-03-16 20:18:28,25.2,173.3,2.34,65.4,19,Yes,No,Fault,Zone D,Warning
2026-06-20 11:56:28,34.1,131.6,3.05,56.4,4,Yes,No,Warning,Zone C,Safe
2026-03-13 04:41:44,30.8,265.4,2.48,51.9,28,No,Yes,Warning,Zone C,Safe
2026-04-18 13:05:59,32.4,77.9,2.57,67.7,13,Yes,Yes,Normal,Zone C,Safe
2026-02-07 04:12:21,35.4,287.9,3.29,67.7,23,No,No,Fault,Zone D,Warning
2026-03-01 20:25:10,38.1,0.0,3.57,65.0,13,Yes,No,Fault,Zone D,Warning
2026-03-17 18:55:50,28.1,200.5,2.47,71.2,2,Yes,Yes,Fault,Zone D,Warning
2026-02-10 11:47:19,42.3,151.9,2.64,84.3,28,No,Yes,Fault,Zone C,Warning
2026-01-10 01:54:53,37.8,332.7,2.58,78.8,8,Yes,Yes,Fault,Zone B,Critical
2026-04-04 17:55:17,14.8,191.5,2.75,45.4,6,Yes,No,Warning,Zone D,Safe
2026-05-10 06:21:50,36.3,265.8,2.62,86.3,8,Yes,Yes,Normal,Zone D,Safe
2026-06-14 13:01:29,38.7,147.9,3.09,43.4,7,Yes,Yes,Fault,Zone D,Warning
2026-03-03 04:40:00,29.6,187.7,2.95,71.6,10,No,Yes,Normal,Zone B,Safe
2026-03-07 09:42:41,37.4,160.8,3.23,87.4,11,Yes,Yes,Warning,Zone D,Safe
2026-02-26 11:47:02,38.1,211.1,2.94,65.0,13,Yes,No,Normal,Zone D,Safe
2026-03-23 13:06:37,46.4,67.3,2.27,59.3,16,Yes,Yes,Normal,Zone C,Safe
2026-04-18 08:30:58,28.8,172.2,2.05,87.4,21,Yes,Yes,Normal,Zone B,Warning
2026-02-22 21:40:42,30.7,281.4,2.87,42.7,22,Yes,Yes,Fault,Zone A,Warning
2026-02-06 01:26:20,37.7,176.2,3.06,81.3,9,Yes,Yes,Warning,Zone B,Safe
2026-04-18 03:33:58,51.5,139.7,3.8,40.3,8,Yes,No,Warning,Zone B,Warning
2026-06-19 13:59:27,27.2,120.8,3.44,79.0,7,No,No,Fault,Zone A,Safe
2026-03-06 05:47:02,37.3,121.5,3.27,54.1,20,Yes,Yes,Fault,Zone D,Warning
2026-06-02 07:58:36,29.8,225.5,2.9,31.2,11,No,Yes,Warning,Zone C,Safe
2026-05-17 06:41:39,24.2,265.6,2.5,41.5,23,No,Yes,Warning,Zone A,Safe
2026-06-15 21:47:49,34.9,288.0,2.66,58.8,30,No,No,Warning,Zone A,Safe
2026-05-06 00:26:23,43.0,200.9,3.36,81.7,7,Yes,Yes,Normal,Zone A,Safe
2026-03-25 05:57:09,26.5,129.6,2.22,88.8,23,No,No,Normal,Zone B,Safe
2026-01-31 13:16:33,34.0,157.8,2.2,67.1,22,Yes,Yes,Warning,Zone B,Warning
2026-04-18 01:40:39,18.3,153.5,3.15,81.0,30,Yes,No,Warning,Zone D,Safe
2026-01-23 19:52:34,29.3,180.6,3.23,44.5,15,Yes,Yes,Normal,Zone D,Safe
2026-01-21 03:36:11,33.1,86.7,3.34,32.7,29,Yes,No,Warning,Zone C,Safe
2026-01-05 11:26:08,44.8,198.7,3.67,84.0,24,No,Yes,Warning,Zone A,Warning
2026-06-01 18:27:32,24.2,126.0,3.08,74.0,7,No,Yes,Normal,Zone D,Safe
2026-02-20 22:11:26,48.5,181.2,2.26,64.2,26,Yes,No,Fault,Zone C,Warning
2026-01-05 14:00:19,34.9,476.7,2.08,82.7,6,No,Yes,Fault,Zone C,Warning
2026-06-23 06:40:11,34.1,265.6,3.3,61.2,3,Yes,No,Fault,Zone C,Warning
2026-02-26 14:33:17,11.7,193.0,3.02,46.6,24,Yes,Yes,Warning,Zone C,Warning
2026-06-28 09:41:56,53.0,230.1,3.35,40.7,1,No,No,Warning,Zone B,Safe
2026-05-01 12:04:27,49.4,173.4,2.69,55.7,14,No,No,Normal,Zone C,Safe
2026-04-15 17:46:43,40.3,157.7,2.11,86.2,19,Yes,No,Normal,Zone A,Safe
2026-05-17 16:12:40,34.4,177.7,2.73,85.6,27,Yes,Yes,Fault,Zone D,Warning
2026-01-02 16:06:10,28.7,159.9,2.79,41.1,7,No,No,Warning,Zone D,Safe
2026-05-17 00:16:56,19.6,292.1,2.74,82.4,24,Yes,No,Fault,Zone D,Warning
2026-02-28 02:41:05,40.3,39.5,3.31,73.0,9,No,No,Fault,Zone B,Safe
2026-03-02 04:58:56,31.7,202.6,2.4,36.8,4,Yes,No,Fault,Zone C,Warning
2026-01-19 20:18:13,29.1,129.9,3.0,63.8,27,Yes,No,Fault,Zone D,Warning
2026-05-04 14:02:43,25.9,101.5,2.72,37.2,2,No,No,Normal,Zone C,Safe
2026-02-04 13:18:59,37.6,185.2,3.1,56.6,20,Yes,Yes,Warning,Zone D,Safe
2026-04-08 03:23:26,35.8,180.0,1.37,71.8,10,Yes,Yes,Normal,Zone B,Safe
2026-01-15 11:28:24,42.6,148.9,2.77,60.7,19,No,No,Normal,Zone B,Safe
2026-04-29 06:20:50,31.4,44.1,3.16,55.6,4,Yes,Yes,Fault,Zone A,Warning
2026-04-23 07:32:49,50.8,165.3,3.17,50.5,11,No,No,Normal,Zone C,Safe
2026-05-03 04:50:09,41.8,108.8,2.49,48.8,1,Yes,Yes,Normal,Zone D,Safe
2026-04-12 16:01:24,44.3,165.8,3.06,46.3,14,Yes,Yes,Normal,Zone C,Safe
2026-01-14 00:10:36,38.3,36.8,3.14,36.5,16,No,Yes,Fault,Zone B,Warning
2026-03-21 18:25:22,28.3,218.6,3.39,78.6,11,No,No,Fault,Zone D,Safe
2026-02-13 14:27:38,45.8,212.7,2.57,90.0,3,Yes,Yes,Normal,Zone D,Safe
2026-01-28 15:25:36,38.6,235.9,2.36,73.8,17,No,Yes,Warning,Zone C,Safe
2026-05-24 11:42:50,49.6,253.7,3.5,77.8,3,No,Yes,Warning,Zone A,Safe
2026-04-18 15:43:03,26.8,167.5,1.97,53.1,24,Yes,No,Fault,Zone C,Warning
2026-06-09 02:23:57,38.3,176.5,2.72,78.5,13,No,No,Fault,Zone C,Safe
2026-05-04 05:06:54,33.0,182.0,1.88,58.7,13,Yes,No,Fault,Zone D,Warning
2026-06-25 09:17:59,32.9,241.5,2.72,32.5,22,No,No,Fault,Zone D,Warning
2026-06-21 00:34:38,41.8,220.3,2.5,60.0,7,Yes,Yes,Fault,Zone D,Warning
2026-01-12 03:07:49,35.3,183.1,2.29,61.3,5,Yes,No,Normal,Zone A,Safe
2026-03-12 20:26:52,35.4,194.4,2.31,37.7,27,Yes,Yes,Warning,Zone A,Warning
2026-03-24 05:03:43,28.6,251.8,3.34,66.6,13,No,Yes,Normal,Zone A,Safe
2026-06-08 10:21:16,37.7,189.2,1.96,52.9,14,No,No,Warning,Zone D,Safe
2026-02-04 07:42:36,41.0,229.9,2.4,72.5,22,No,No,Warning,Zone D,Safe
2026-02-11 05:13:37,31.3,143.2,2.45,46.8,22,No,No,Warning,Zone C,Safe
2026-02-25 21:49:17,25.4,326.8,2.47,82.2,29,No,No,Normal,Zone B,Warning
2026-05-18 00:39:52,39.5,94.1,2.2,32.7,9,No,No,Warning,Zone A,Safe
2026-01-13 08:39:38,35.4,276.1,3.26,57.6,1,Yes,No,Fault,Zone D,Warning
2026-01-03 15:12:04,38.4,357.4,3.43,69.9,11,No,Yes,Warning,Zone A,Warning
2026-06-10 21:31:31,48.6,122.2,2.38,56.4,12,Yes,No,Warning,Zone C,Safe
2026-06-20 00:53:51,47.0,153.6,2.27,45.1,9,No,Yes,Normal,Zone B,Safe
2026-03-30 03:24:50,31.7,243.0,2.37,58.2,29,No,No,Warning,Zone A,Safe
2026-03-02 14:23:26,29.7,329.3,3.22,60.5,25,No,No,Normal,Zone B,Warning
2026-03-09 20:57:43,38.2,200.6,3.55,45.5,26,Yes,Yes,Fault,Zone D,Critical
2026-05-10 08:06:09,41.3,154.0,2.86,52.3,30,No,Yes,Fault,Zone B,Warning
2026-04-27 00:44:13,30.1,261.1,2.67,81.2,27,No,No,Normal,Zone A,Safe
2026-03-15 14:37:07,22.7,240.2,1.55,51.2,15,Yes,Yes,Warning,Zone B,Safe
2026-04-04 01:49:28,29.7,189.2,2.33,48.1,2,No,No,Normal,Zone B,Safe
2026-03-22 14:53:54,24.8,281.9,2.49,89.6,17,No,Yes,Normal,Zone A,Safe
2026-04-12 16:21:51,34.2,139.9,2.8,62.5,26,No,Yes,Fault,Zone B,Warning
2026-02-08 07:14:17,37.7,222.0,2.42,69.5,1,No,Yes,Normal,Zone C,Safe
2026-05-22 09:43:05,38.4,216.4,3.54,83.6,22,Yes,No,Fault,Zone A,Warning
2026-01-02 08:07:44,27.5,107.1,2.96,30.1,27,No,No,Fault,Zone D,Warning
2026-02-02 12:25:24,42.5,264.4,2.61,31.6,5,No,No,Normal,Zone C,Safe
2026-01-31 05:25:20,57.3,268.4,2.21,78.9,4,Yes,No,Warning,Zone C,Warning
2026-05-31 07:49:25,28.9,177.2,2.31,68.1,17,Yes,No,Warning,Zone A,Safe
2026-03-21 13:15:27,35.4,93.6,3.58,44.1,15,Yes,No,Warning,Zone D,Safe
2026-03-05 05:37:46,39.0,232.3,1.94,89.0,10,Yes,No,Warning,Zone B,Safe
2026-05-16 12:18:33,41.7,229.2,2.67,33.5,19,No,Yes,Warning,Zone A,Safe
2026-05-09 20:27:32,30.6,190.6,2.78,36.3,5,No,Yes,Normal,Zone C,Safe
2026-04-28 22:32:49,34.0,181.5,2.35,37.8,9,Yes,Yes,Normal,Zone A,Safe
2026-05-30 11:02:48,40.0,284.4,2.45,36.4,12,Yes,No,Fault,Zone C,Warning
2026-05-18 12:33:43,35.7,218.0,3.25,38.7,20,Yes,No,Normal,Zone C,Safe
2026-02-26 21:17:26,45.4,89.0,2.93,54.1,5,Yes,Yes,Normal,Zone D,Safe
2026-01-05 00:17:05,48.6,358.9,3.13,34.9,22,No,No,Warning,Zone D,Warning
2026-04-11 14:12:33,41.9,172.5,1.96,44.2,15,No,No,Normal,Zone C,Safe
2026-06-06 01:02:58,28.0,205.3,2.77,67.1,3,No,No,Fault,Zone B,Safe
2026-02-11 19:23:10,50.6,211.6,3.08,57.7,7,Yes,Yes,Fault,Zone C,Critical
2026-06-14 00:24:14,34.8,209.9,2.82,48.5,26,No,No,Normal,Zone D,Safe
2026-02-26 17:20:45,31.8,442.8,2.89,44.4,6,Yes,Yes,Normal,Zone D,Warning
2026-05-22 17:26:40,47.5,211.3,2.44,46.1,1,No,No,Fault,Zone C,Safe
2026-06-14 22:37:46,23.5,231.1,3.2,82.3,6,No,No,Warning,Zone C,Safe
2026-05-21 19:13:15,38.8,183.0,2.99,32.3,30,Yes,Yes,Warning,Zone B,Warning
2026-04-28 11:13:24,34.0,172.0,1.84,52.8,23,Yes,No,Warning,Zone B,Safe
2026-03-29 21:10:15,47.2,245.7,2.91,57.2,27,Yes,Yes,Warning,Zone A,Warning
2026-04-18 18:31:34,29.1,156.6,3.25,70.8,26,Yes,No,Fault,Zone B,Warning
2026-04-23 07:04:24,29.0,103.7,2.06,45.2,10,Yes,No,Warning,Zone C,Safe
2026-01-17 15:51:22,27.5,190.0,4.24,59.5,19,No,No,Fault,Zone A,Warning
2026-05-18 02:55:54,21.5,233.0,2.82,50.1,30,No,Yes,Normal,Zone B,Safe
2026-05-27 14:43:40,51.9,229.2,3.19,53.6,15,Yes,Yes,Fault,Zone D,Critical
2026-05-30 13:13:29,23.2,197.2,2.73,73.6,4,No,Yes,Normal,Zone B,Safe
2026-04-10 18:07:10,32.3,199.0,3.12,87.1,8,No,Yes,Normal,Zone D,Safe
2026-02-06 09:06:07,38.3,188.4,2.47,43.3,11,No,No,Normal,Zone C,Safe
2026-01-16 21:11:58,35.0,111.5,2.2,32.6,26,No,No,Fault,Zone C,Warning
2026-05-16 01:47:23,35.3,262.5,2.55,33.2,23,No,Yes,Fault,Zone D,Warning
2026-04-20 02:55:06,36.6,264.5,2.9,61.7,14,No,No,Warning,Zone B,Safe
2026-06-27 15:36:58,36.5,200.4,2.45,47.4,19,Yes,Yes,Warning,Zone B,Safe
2026-05-14 05:12:27,50.8,51.7,1.74,84.6,15,Yes,No,Fault,Zone A,Warning
2026-04-18 00:57:08,32.6,130.9,3.74,67.8,11,No,Yes,Fault,Zone C,Warning
2026-03-06 10:55:45,37.8,50.1,2.94,57.1,12,No,Yes,Warning,Zone B,Safe
2026-03-08 06:53:04,41.9,224.7,2.85,61.6,17,No,No,Warning,Zone B,Safe
2026-04-22 17:29:16,38.8,29.1,2.29,68.2,17,Yes,Yes,Normal,Zone D,Safe
2026-06-05 13:58:19,53.9,259.0,1.91,87.2,13,Yes,Yes,Normal,Zone D,Warning
2026-01-09 20:51:41,33.2,191.9,1.82,36.5,22,Yes,Yes,Normal,Zone A,Warning
2026-04-22 11:48:21,34.0,113.6,2.36,63.7,21,No,Yes,Fault,Zone A,Warning
